findingId,severity,rule,seed,company,quarter,classification,confidence,observation
A08:sai-train-standard-001:BAL:T11,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,BAL,11,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 816t、労働稼働率 96.3%、残業率 2.6%。"
A08:sai-train-standard-001:BAL:T5,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,BAL,5,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1967t、労働稼働率 100.0%、残業率 7.6%。"
A08:sai-train-standard-001:BAL:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,BAL,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2216t、労働稼働率 89.6%、残業率 9.6%。"
A08:sai-train-standard-001:BAL:T9,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,BAL,9,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2826t、労働稼働率 87.4%、残業率 12.2%。"
A08:sai-train-standard-001:JPQ:T1,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,JPQ,1,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1114t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-001:MASS:T11,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,MASS,11,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 73t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-001:MASS:T12,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,MASS,12,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 37t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-001:MASS:T13,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,MASS,13,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 418t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-001:MASS:T14,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,MASS,14,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 179t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-001:MASS:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,MASS,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 5889t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-001:MASS:T9,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,MASS,9,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1944t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-001:VAP:T21,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,VAP,21,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1242t、労働稼働率 100.0%、残業率 4.1%。"
A08:sai-train-standard-001:VAP:T6,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,VAP,6,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1385t、労働稼働率 93.1%、残業率 5.5%。"
A08:sai-train-standard-001:VAP:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-001,VAP,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1581t、労働稼働率 92.2%、残業率 6.3%。"
A08:sai-train-standard-002:BAL:T1,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,BAL,1,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2469t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-002:BAL:T5,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,BAL,5,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2005t、労働稼働率 100.0%、残業率 7.6%。"
A08:sai-train-standard-002:BAL:T6,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,BAL,6,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2191t、労働稼働率 93.4%、残業率 5.4%。"
A08:sai-train-standard-002:BAL:T8,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,BAL,8,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2119t、労働稼働率 100.0%、残業率 4.1%。"
A08:sai-train-standard-002:BAL:T9,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,BAL,9,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1516t、労働稼働率 97.5%、残業率 2.9%。"
A08:sai-train-standard-002:JPQ:T1,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,JPQ,1,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1114t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-002:MASS:T11,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,MASS,11,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 364t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-002:MASS:T13,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,MASS,13,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 484t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-002:MASS:T14,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,MASS,14,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 136t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-002:MASS:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,MASS,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 322t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-002:MASS:T8,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,MASS,8,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 4567t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-002:VAP:T13,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,VAP,13,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1298t、労働稼働率 94.1%、残業率 4.7%。"
A08:sai-train-standard-002:VAP:T14,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,VAP,14,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1847t、労働稼働率 91.9%、残業率 6.6%。"
A08:sai-train-standard-002:VAP:T15,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,VAP,15,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2566t、労働稼働率 87.7%、残業率 9.7%。"
A08:sai-train-standard-002:VAP:T17,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,VAP,17,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2187t、労働稼働率 96.0%、残業率 6.1%。"
A08:sai-train-standard-002:VAP:T18,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,VAP,18,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1720t、労働稼働率 93.9%、残業率 4.8%。"
A08:sai-train-standard-002:VAP:T6,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,VAP,6,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1415t、労働稼働率 93.1%、残業率 5.6%。"
A08:sai-train-standard-002:VAP:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-002,VAP,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1580t、労働稼働率 92.3%、残業率 6.2%。"
A08:sai-train-standard-003:BAL:T1,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,BAL,1,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2469t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-003:BAL:T5,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,BAL,5,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2005t、労働稼働率 100.0%、残業率 7.6%。"
A08:sai-train-standard-003:JPQ:T1,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,JPQ,1,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1114t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-003:JPQ:T13,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,JPQ,13,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2303t、労働稼働率 100.0%、残業率 7.1%。"
A08:sai-train-standard-003:MASS:T10,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,MASS,10,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 794t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-003:MASS:T12,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,MASS,12,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 864t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-003:MASS:T13,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,MASS,13,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1283t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-003:MASS:T14,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,MASS,14,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 31t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-003:MASS:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,MASS,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 307t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-003:MASS:T8,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,MASS,8,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 688t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-003:MASS:T9,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,MASS,9,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2325t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-003:VAP:T14,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,VAP,14,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1187t、労働稼働率 95.0%、残業率 3.9%。"
A08:sai-train-standard-003:VAP:T20,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,VAP,20,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1315t、労働稼働率 95.3%、残業率 3.7%。"
A08:sai-train-standard-003:VAP:T21,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,VAP,21,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1681t、労働稼働率 100.0%、残業率 5.8%。"
A08:sai-train-standard-003:VAP:T6,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,VAP,6,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1415t、労働稼働率 93.1%、残業率 5.6%。"
A08:sai-train-standard-003:VAP:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,VAP,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1580t、労働稼働率 92.3%、残業率 6.2%。"
A08:sai-train-standard-003:VAP:T9,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-003,VAP,9,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 997t、労働稼働率 94.9%、残業率 4.0%。"
A08:sai-train-standard-004:BAL:T1,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,BAL,1,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2469t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-004:BAL:T5,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,BAL,5,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2005t、労働稼働率 100.0%、残業率 7.6%。"
A08:sai-train-standard-004:CONSV:T30,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,CONSV,30,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1046t、労働稼働率 100.0%、残業率 2.9%。"
A08:sai-train-standard-004:JPQ:T1,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,JPQ,1,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1114t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-004:MASS:T11,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,MASS,11,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 775t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-004:MASS:T12,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,MASS,12,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 913t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-004:MASS:T13,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,MASS,13,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 569t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-004:MASS:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,MASS,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 5464t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-004:MASS:T8,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,MASS,8,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 888t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-004:MASS:T9,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,MASS,9,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2253t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-004:VAP:T14,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,VAP,14,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1573t、労働稼働率 93.0%、残業率 5.7%。"
A08:sai-train-standard-004:VAP:T16,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,VAP,16,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1765t、労働稼働率 96.7%、残業率 5.3%。"
A08:sai-train-standard-004:VAP:T17,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,VAP,17,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1950t、労働稼働率 93.2%、残業率 5.8%。"
A08:sai-train-standard-004:VAP:T19,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,VAP,19,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1190t、労働稼働率 95.3%、残業率 3.5%。"
A08:sai-train-standard-004:VAP:T20,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,VAP,20,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1392t、労働稼働率 94.9%、残業率 3.8%。"
A08:sai-train-standard-004:VAP:T6,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,VAP,6,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1394t、労働稼働率 93.1%、残業率 5.5%。"
A08:sai-train-standard-004:VAP:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-004,VAP,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1580t、労働稼働率 92.3%、残業率 6.2%。"
A08:sai-train-standard-005:BAL:T1,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,BAL,1,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2469t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-005:BAL:T5,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,BAL,5,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2005t、労働稼働率 100.0%、残業率 7.6%。"
A08:sai-train-standard-005:JPQ:T1,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,JPQ,1,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1114t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-005:MASS:T10,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,MASS,10,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2384t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-005:MASS:T11,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,MASS,11,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1147t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-005:MASS:T12,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,MASS,12,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 755t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-005:MASS:T13,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,MASS,13,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 559t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-005:MASS:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,MASS,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 5710t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-005:MASS:T8,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,MASS,8,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 666t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-005:MASS:T9,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,MASS,9,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 463t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-005:VAP:T12,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,VAP,12,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1378t、労働稼働率 100.0%、残業率 6.2%。"
A08:sai-train-standard-005:VAP:T6,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,VAP,6,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1411t、労働稼働率 93.1%、残業率 5.5%。"
A08:sai-train-standard-005:VAP:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-005,VAP,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1576t、労働稼働率 92.3%、残業率 6.2%。"
A08:sai-train-standard-006:BAL:T1,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,BAL,1,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2469t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-006:BAL:T5,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,BAL,5,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1926t、労働稼働率 100.0%、残業率 7.0%。"
A08:sai-train-standard-006:JPQ:T1,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,JPQ,1,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1114t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-006:MASS:T10,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,MASS,10,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 3501t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-006:MASS:T11,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,MASS,11,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 203t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-006:MASS:T12,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,MASS,12,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 117t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-006:MASS:T13,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,MASS,13,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 209t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-006:MASS:T14,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,MASS,14,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 423t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-006:MASS:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,MASS,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 5717t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-006:MASS:T8,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,MASS,8,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 3573t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-006:MASS:T9,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,MASS,9,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 298t、労働稼働率 100.0%、残業率 0.0%。"
A08:sai-train-standard-006:VAP:T15,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,VAP,15,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 929t、労働稼働率 95.3%、残業率 3.7%。"
A08:sai-train-standard-006:VAP:T16,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,VAP,16,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1622t、労働稼働率 100.0%、残業率 7.3%。"
A08:sai-train-standard-006:VAP:T6,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,VAP,6,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1385t、労働稼働率 93.1%、残業率 5.5%。"
A08:sai-train-standard-006:VAP:T7,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-006,VAP,7,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 1581t、労働稼働率 92.2%、残業率 6.3%。"
A08:sai-train-standard-007:BAL:T1,P2,A08_LABOR_SHORTAGE_IGNORED,sai-train-standard-007,BAL,1,STANDARD_AI_DESIGN_WEAKNESS,0.6,"労働力不足による生産機会損失 2469t、労働稼働率 100.0%、残業率 0.0%。"
